2024-10-14 18:46:39,483 - INFO - Using device: cuda
2024-10-14 19:06:06,478 - INFO - Trial 26, Epoch 2/10, Train Loss: 47.5204, Val Loss: 7.0210, Val Accuracy: 74.75%
2024-10-14 19:06:20,691 - INFO - Trial 26, Epoch 3/10, Train Loss: 40.4017, Val Loss: 5.4097, Val Accuracy: 83.17%
2024-10-14 19:06:35,101 - INFO - Trial 26, Epoch 4/10, Train Loss: 30.5428, Val Loss: 3.9185, Val Accuracy: 87.62%
2024-10-14 19:06:49,300 - INFO - Trial 26, Epoch 5/10, Train Loss: 25.8485, Val Loss: 3.5434, Val Accuracy: 89.11%
2024-10-14 19:07:03,909 - INFO - Trial 26, Epoch 6/10, Train Loss: 24.2445, Val Loss: 3.8282, Val Accuracy: 89.11%
2024-10-14 19:07:18,681 - INFO - Trial 26, Epoch 7/10, Train Loss: 23.7272, Val Loss: 4.4193, Val Accuracy: 85.64%
2024-10-14 19:07:32,623 - INFO - Trial 26, Epoch 8/10, Train Loss: 23.0719, Val Loss: 4.3216, Val Accuracy: 85.15%
2024-10-14 19:07:46,520 - INFO - Trial 26, Epoch 9/10, Train Loss: 21.4643, Val Loss: 3.3287, Val Accuracy: 89.11%
2024-10-14 19:08:00,444 - INFO - Trial 26, Epoch 10/10, Train Loss: 24.1163, Val Loss: 4.4986, Val Accuracy: 83.17%
2024-10-14 19:08:09,557 - INFO - Trial 27, Epoch 1/10, Train Loss: 58.0940, Val Loss: 6.9597, Val Accuracy: 72.77%
2024-10-14 19:08:09,558 - INFO - Trial 27 pruned at epoch 1
2024-10-14 19:08:26,536 - INFO - Trial 28, Epoch 1/10, Train Loss: 29.0193, Val Loss: 4.5337, Val Accuracy: 60.40%
2024-10-14 19:08:26,536 - INFO - Trial 28 pruned at epoch 1
2024-10-14 19:08:39,017 - INFO - Trial 29, Epoch 1/10, Train Loss: 15.4878, Val Loss: 2.7101, Val Accuracy: 70.30%
2024-10-14 19:08:39,017 - INFO - Trial 29 pruned at epoch 1
2024-10-14 19:08:44,447 - INFO - Trial 30, Epoch 1/10, Train Loss: 30.2789, Val Loss: 4.6226, Val Accuracy: 56.44%
2024-10-14 19:08:44,448 - INFO - Trial 30 pruned at epoch 1
2024-10-14 19:08:53,670 - INFO - Trial 31, Epoch 1/10, Train Loss: 63.3867, Val Loss: 6.6568, Val Accuracy: 73.76%
2024-10-14 19:08:53,671 - INFO - Trial 31 pruned at epoch 1
2024-10-14 19:09:02,778 - INFO - Trial 32, Epoch 1/10, Train Loss: 59.0294, Val Loss: 7.6977, Val Accuracy: 61.88%
